"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","negative regulation of vascular permeability","GO:0043116","false","0.035217753348061","1.4532383525044879","19","182","4","21026","RAMP2,CLDN5,SLIT2,ANGPT1"
"GO:BP","intracellular signal transduction","GO:0035556","false","0.03728064496047303","1.4285165828966089","2965","182","47","21026","CD36,EDNRB,AGER,NPR1,TEK,TCF21,STARD13,VWF,AGTR1,RASIP1,TGFBR3,CAV1,SASH1,SLIT2,ARHGAP6,FGFR4,PPM1F,CAT,SEMA5A,SPTBN1,CRYAB,HEG1,SESN1,RAMP3,CAV2,KLF2,KCNJ8,TMEM100,ARHGEF15,PIP5K1B,ENG,DENND3,ARRB1,WFS1,DOCK4,ARHGEF6,KL,DLC1,ANGPT1,KLF4,ADRB2,CTNNAL1,GHR,GAB2,KANK2,TGFBR2,SELP"
"GO:BP","cellular oxidant detoxification","GO:0098869","true","0.03742369444005507","1.4268533414824351","96","182","7","21026","CD36,DUOX1,CAT,GPX3,SESN1,FBLN5,HBB"
"GO:BP","maintenance of blood-brain barrier","GO:0035633","false","0.038625355109375925","1.4131275147817757","39","182","5","21026","CDH5,JAM2,PECAM1,CLDN5,ANGPT1"
"GO:BP","regulation of cell migration involved in sprouting angiogenesis","GO:0090049","false","0.038625355109375925","1.4131275147817757","39","182","5","21026","STARD13,TGFBR3,MMRN2,GATA2,KLF4"
"GO:BP","protein phosphorylation","GO:0006468","false","0.03959459144694146","1.4023641339019945","1227","182","26","21026","CD36,GRK5,CDH5,AGER,NPR1,TEK,PECAM1,RASIP1,CAV1,SASH1,ADARB1,SLIT2,FGFR4,TIE1,PPM1F,RGCC,HEG1,ERG,ARRB1,SNRK,ANGPT1,ADRB2,PID1,GHR,TGFBR2,LIMCH1"
"GO:BP","plasma membrane raft assembly","GO:0044854","true","0.04030568763702522","1.3946336651470979","7","182","3","21026","CAV1,EMP2,CAV2"
"GO:BP","response to cycloheximide","GO:0046898","false","0.04030568763702522","1.3946336651470979","7","182","3","21026","KLF2,KLF4,GHR"
"GO:BP","regulation of response to external stimulus","GO:0032101","false","0.040831793485505335","1.3890015438156273","1082","182","24","21026","CD36,EDNRB,CDH5,AGER,TEK,FABP4,FOXF1,AGTR1,CAV1,SASH1,S1PR1,SLIT2,MMRN2,PPM1F,FCN3,SEMA5A,KCNJ8,LPL,THBD,GATA6,KLF4,DNASE1L3,CPB2,WFDC1"
"GO:BP","ventricular septum morphogenesis","GO:0060412","false","0.04383527353322788","1.358176279092515","40","182","5","21026","TGFBR3,SLIT2,SLIT3,TBX3,TGFBR2"
"GO:BP","regulation of cellular response to growth factor stimulus","GO:0090287","false","0.04415163351432414","1.3550532238387725","320","182","12","21026","CDH5,TGFBR3,FZD4,CAV1,SLIT2,MMRN2,CAV2,TMEM204,ENG,CHRDL1,GATA6,SOSTDC1"
"GO:BP","negative regulation of protein metabolic process","GO:0051248","false","0.04693731880936699","1.3284817221416412","677","182","18","21026","EDNRB,RASIP1,CAV1,ADARB1,SPOCK2,SLIT2,PPM1F,FXYD1,CRYAB,HEG1,ITM2A,QKI,ARRB1,WFS1,ANGPT1,FRY,PID1,CPB2"
"GO:BP","endocardial cushion morphogenesis","GO:0003203","false","0.04957524793319479","1.3047351051458747","41","182","5","21026","TBX2,TMEM100,ENG,TBX3,TGFBR2"
"GO:CC","cell periphery","GO:0071944","true","6.797945015171593e-15","14.167622352507319","6347","187","109","22149","FAM107A,CD36,GRK5,CA4,EDNRB,CDH5,AGER,NPR1,TEK,JAM2,PECAM1,GPM6A,DUOX1,VWF,FHL1,ADH1B,AGTR1,LDB2,ABCA8,RAMP2,TGFBR3,CLDN5,KCNK3,FZD4,CAV1,LRRN3,SPOCK2,S1PR1,ADAMTSL3,GPM6B,CD93,AOC3,ADAMTS8,FGFR4,FXYD6,MMRN2,TIE1,LIMS2,EMCN,FCN3,FXYD1,CLDN18,GJA4,SEMA5A,FEZ1,SPTBN1,CRYAB,NOTCH4,CLIC5,HEG1,EMP2,ARAP3,ITM2A,LYVE1,UPK3B,PDZD2,MFAP4,RAMP3,CAV2,KCNJ8,TMEM100,SYNM,MACF1,PIP5K1B,CD34,LRRC32,ADGRL2,TMEM204,LPL,RASL12,PTPRB,ENG,FBLN5,CHRDL1,PDLIM2,THBD,SRPX,SLC27A3,ARRB1,VSTM4,DOCK4,KL,PCDH12,DLC1,ANGPT1,FRY,P3H2,BCHE,ADRB2,DPYSL2,ICAM2,CTNNAL1,INPP5A,SPARCL1,PTPRD,GHR,AHNAK,SYNC,GAB2,TSPAN7,SPTAN1,TGFBR2,VIPR1,ABHD6,TRPV2,ANOS1,SELP,SEMA3G,PCDH17"
"GO:CC","cell surface","GO:0009986","false","8.49551970148249e-11","10.070810048627497","914","187","34","22149","CD36,CA4,CDH5,AGER,TEK,JAM2,PECAM1,DUOX1,RAMP2,TGFBR3,FZD4,S1PR1,CD93,AOC3,TNS1,EMCN,FCN3,CRYAB,NOTCH4,HEG1,EMP2,RAMP3,CD34,LRRC32,LPL,ENG,THBD,SRPX,GHR,WIF1,TGFBR2,TRPV2,ANOS1,SELP"
"GO:CC","plasma membrane","GO:0005886","false","1.0940340130725185e-10","9.960969175753885","5866","187","96","22149","FAM107A,CD36,GRK5,CA4,EDNRB,CDH5,AGER,NPR1,TEK,JAM2,PECAM1,GPM6A,DUOX1,FHL1,ADH1B,AGTR1,LDB2,ABCA8,RAMP2,TGFBR3,CLDN5,KCNK3,FZD4,CAV1,S1PR1,GPM6B,CD93,AOC3,FGFR4,FXYD6,TIE1,LIMS2,EMCN,FCN3,FXYD1,CLDN18,GJA4,SEMA5A,FEZ1,SPTBN1,CRYAB,NOTCH4,CLIC5,HEG1,EMP2,ARAP3,ITM2A,LYVE1,UPK3B,PDZD2,RAMP3,CAV2,KCNJ8,TMEM100,SYNM,MACF1,PIP5K1B,CD34,LRRC32,ADGRL2,TMEM204,LPL,RASL12,PTPRB,ENG,CHRDL1,THBD,SLC27A3,ARRB1,VSTM4,DOCK4,KL,PCDH12,DLC1,ANGPT1,BCHE,ADRB2,DPYSL2,ICAM2,CTNNAL1,INPP5A,PTPRD,GHR,AHNAK,SYNC,GAB2,TSPAN7,SPTAN1,TGFBR2,VIPR1,ABHD6,TRPV2,ANOS1,SELP,SEMA3G,PCDH17"
"GO:CC","cell junction","GO:0030054","true","9.454312315291512e-8","7.024370055241549","2401","187","51","22149","FAM107A,CDH5,AGER,TEK,JAM2,PECAM1,GPM6A,FHL1,RASIP1,CLDN5,KCNK3,FZD4,CAV1,ADARB1,S1PR1,TNS1,FGFR4,STXBP6,FXYD6,LIMS2,FXYD1,CLDN18,GJA4,CAT,SPTBN1,CRYAB,STX12,HEG1,PDZD2,CAV2,KCNJ8,ARHGEF15,SYNM,MACF1,TMEM204,ENG,CHRDL1,QKI,PDLIM2,WFS1,DOCK4,ARHGEF6,PCDH12,DLC1,SPARCL1,PTPRD,AHNAK,SYNC,SPTAN1,ABHD6,PCDH17"
"GO:CC","anchoring junction","GO:0070161","false","2.3739827200613477e-7","6.624522446547947","912","187","29","22149","FAM107A,CDH5,TEK,JAM2,PECAM1,FHL1,RASIP1,CLDN5,FZD4,CAV1,TNS1,FGFR4,STXBP6,LIMS2,FXYD1,CLDN18,GJA4,CAT,HEG1,PDZD2,CAV2,SYNM,TMEM204,ENG,PDLIM2,ARHGEF6,PCDH12,DLC1,AHNAK"
"GO:CC","cell-cell junction","GO:0005911","false","0.0000013138675226309362","5.881448422516613","526","187","21","22149","CDH5,TEK,JAM2,PECAM1,RASIP1,CLDN5,FZD4,FGFR4,STXBP6,LIMS2,FXYD1,CLDN18,GJA4,HEG1,PDZD2,SYNM,TMEM204,PDLIM2,ARHGEF6,PCDH12,AHNAK"
"GO:CC","membrane raft","GO:0045121","false","0.000010639848942789035","4.973064537809661","295","187","15","22149","CD36,TEK,PECAM1,CAV1,S1PR1,GPM6B,FXYD1,STX12,EMP2,CAV2,DLC1,ANGPT1,AHNAK,GAB2,TGFBR2"
"GO:CC","membrane microdomain","GO:0098857","false","0.000011632145327668312","4.934340180538498","297","187","15","22149","CD36,TEK,PECAM1,CAV1,S1PR1,GPM6B,FXYD1,STX12,EMP2,CAV2,DLC1,ANGPT1,AHNAK,GAB2,TGFBR2"
"GO:CC","extracellular region","GO:0005576","true","0.00005056580448830478","4.296143078860364","4258","187","66","22149","CD36,CA4,AGER,TEK,PECAM1,GPM6A,VWF,FABP4,TGFBR3,SFTPC,LRRN3,ITIH5,SPOCK2,ADAMTSL3,SLIT2,ADAMTS8,FGFR4,SLIT3,MMRN2,SVEP1,EMCN,FCN3,CAT,SEMA5A,SPTBN1,CRYAB,NOTCH4,CLIC5,HEG1,ADIRF,GPX3,LYVE1,MFNG,PDZD2,MFAP4,CD34,GFOD1,LRRC32,LPL,ENG,FBLN5,CHRDL1,CFD,THBD,VSTM4,KL,PCDH12,ANGPT1,OLFML1,DNASE1L3,BCHE,SOSTDC1,DPYSL2,SPARCL1,PTPRD,CPB2,GHR,WIF1,AHNAK,SPTAN1,TGFBR2,ANOS1,HBB,SELP,WFDC1,SEMA3G"
"GO:CC","membrane","GO:0016020","false","0.000057865471611879976","4.237580502964305","9953","187","119","22149","FAM107A,CD36,GRK5,CA4,EDNRB,CDH5,AGER,NPR1,TEK,HIGD1B,JAM2,PECAM1,STARD13,GPM6A,DUOX1,FHL1,ADH1B,AGTR1,LDB2,ABCA8,RAMP2,ACADL,TGFBR3,CLDN5,KCNK3,SFTPC,FZD4,CAV1,LRRN3,S1PR1,TACC1,GPM6B,CD93,SLIT2,AOC3,FGFR4,STXBP6,FXYD6,SVEP1,DPEP2,TIE1,ZNF106,LIMS2,EMCN,ACACB,FCN3,FXYD1,CLDN18,GJA4,CAT,C14ORF132,SEMA5A,FEZ1,SPTBN1,CRYAB,NOTCH4,STX12,CLIC5,HEG1,EMP2,ARAP3,ITM2A,LYVE1,UPK3B,MFNG,PDZD2,RAMP3,CAV2,KCNJ8,TMEM100,SYNM,MACF1,PIP5K1B,CD34,LRRC32,ADGRL2,TMEM204,LPL,RASL12,COX7A1,PTPRB,ENG,CHRDL1,REEP1,FMO2,THBD,SRPX,SLC27A3,ARRB1,VSTM4,WFS1,DOCK4,KL,PCDH12,DLC1,GATA6,ANGPT1,BCHE,ADRB2,DPYSL2,ICAM2,CTNNAL1,INPP5A,CYP4B1,PTPRD,GHR,AHNAK,SYNC,GAB2,TSPAN7,SPTAN1,TGFBR2,VIPR1,ABHD6,TRPV2,ANOS1,SELP,SEMA3G,PCDH17"
"GO:CC","external side of plasma membrane","GO:0009897","false","0.00012851022841398903","3.8910623044963493","408","187","16","22149","CD36,CA4,CDH5,PECAM1,TGFBR3,S1PR1,EMCN,FCN3,HEG1,CD34,LRRC32,ENG,THBD,GHR,TGFBR2,SELP"
"GO:CC","plasma membrane region","GO:0098590","false","0.00025733453786916036","3.589501921526263","1332","187","30","22149","FAM107A,CD36,CA4,AGER,TEK,GPM6A,DUOX1,ABCA8,TGFBR3,CLDN5,CAV1,FXYD6,FXYD1,SPTBN1,CRYAB,CLIC5,EMP2,CAV2,KCNJ8,MACF1,CD34,THBD,KL,DLC1,ADRB2,ICAM2,PTPRD,TGFBR2,ABHD6,PCDH17"
"GO:CC","actin cytoskeleton","GO:0015629","true","0.004059176618803097","2.3915620516876874","534","187","16","22149","FAM107A,TEK,CLDN5,ARHGAP6,TNNC1,SPTBN1,CRYAB,CLIC5,PKNOX2,MACF1,DIAPH2,PDLIM2,DLC1,AHNAK,SPTAN1,LIMCH1"
"GO:CC","receptor complex","GO:0043235","true","0.01495804892296951","1.825125050672621","531","187","15","22149","CD36,NPR1,TEK,RAMP2,TGFBR3,FGFR4,TIE1,RAMP3,PTPRB,ENG,ADRB2,GHR,TGFBR2,VIPR1,ABHD6"
"GO:CC","caveolar macromolecular signaling complex","GO:0002095","true","0.022157253907449496","1.654484065547514","2","187","2","22149","CAV1,CAV2"
"GO:CC","caveola","GO:0005901","false","0.022994989542796006","1.6383667835897053","83","187","6","22149","CD36,CAV1,FXYD1,CAV2,DLC1,TGFBR2"
"GO:CC","extracellular matrix","GO:0031012","false","0.026598286965441947","1.5751463327453383","559","187","15","22149","VWF,LRRN3,SPOCK2,ADAMTSL3,ADAMTS8,MMRN2,FCN3,MFAP4,LRRC32,FBLN5,SRPX,ANGPT1,P3H2,SPARCL1,ANOS1"
"GO:CC","external encapsulating structure","GO:0030312","false","0.027130710756772005","1.5665388286600503","560","187","15","22149","VWF,LRRN3,SPOCK2,ADAMTSL3,ADAMTS8,MMRN2,FCN3,MFAP4,LRRC32,FBLN5,SRPX,ANGPT1,P3H2,SPARCL1,ANOS1"
"GO:CC","extracellular space","GO:0005615","false","0.028346339974243153","1.5475030084325876","3315","187","48","22149","CD36,CA4,PECAM1,GPM6A,VWF,FABP4,TGFBR3,SFTPC,LRRN3,SLIT2,SLIT3,MMRN2,SVEP1,FCN3,CAT,SEMA5A,SPTBN1,CRYAB,CLIC5,ADIRF,GPX3,LYVE1,MFNG,MFAP4,LRRC32,LPL,ENG,FBLN5,CFD,THBD,KL,PCDH12,ANGPT1,OLFML1,BCHE,SOSTDC1,DPYSL2,SPARCL1,PTPRD,CPB2,GHR,AHNAK,SPTAN1,ANOS1,HBB,SELP,WFDC1,SEMA3G"
"KEGG","Cell adhesion molecules","KEGG:04514","false","0.0043436008918841685","2.362150086369326","153","95","9","8484","CDH5,JAM2,PECAM1,CLDN5,CLDN18,CD34,ICAM2,PTPRD,SELP"
"WP","Hypothesized pathways in pathogenesis of cardiovascular disease","WP:WP3668","false","0.04262219358351245","1.3703642027518048","25","110","4","8752","AGTR1,TGFBR3,ENG,TGFBR2"
"TF","Factor: CP2; motif: GCHCDAMCCAG; match class: 1","TF:M00072_1","false","0.003930631263347079","2.4055376958911467","2791","188","51","20092","GRK5,EDNRB,AGER,AGTR1,RAMP2,CLDN5,SFTPC,SPOCK2,ADAMTSL3,CD93,AOC3,ADAMTS8,FGFR4,STXBP6,SLIT3,FXYD6,DPEP2,PPM1F,GJA4,CAT,C14ORF132,TNNC1,FEZ1,CRYAB,STX12,HEG1,EMP2,GPX3,MFNG,MFAP4,RAMP3,MACF1,ERG,CFD,QKI,SLC27A3,GATA2,DOCK4,LMO2,FRY,P3H2,SOSTDC1,CTNNAL1,CASKIN2,KANK2,TSPAN7,TGFBR2,ABHD6,TRPV2,SELP,SEMA3G"
"TF","Factor: ZNF609; motif: GNSNGGGNGCTGN; match class: 1","TF:M13132_1","false","0.013402844014901358","1.8728030367901438","5959","188","85","20092","GRK5,NPR1,TCF21,JAM2,DUOX1,FHL1,FOXF1,RAMP2,TGFBR3,CLDN5,KCNK3,FZD4,ITIH5,SPOCK2,TACC1,ARHGAP6,ADAMTS8,STXBP6,SLIT3,FXYD6,MMRN2,LIMS2,PPM1F,FXYD1,RGCC,TBX2,SPTBN1,CRYAB,STX12,CLIC5,ARAP3,ADIRF,UPK3B,MFNG,SESN1,MFAP4,RAMP3,CAV2,KLF2,PKNOX2,SYNM,CD34,GFOD1,TMEM204,RASL12,COX7A1,KANK3,PTPRB,ENG,FBLN5,CHRDL1,REEP1,QKI,DENND3,TTC28,PDLIM2,SLC27A3,GATA2,ARRB1,VSTM4,CDO1,DOCK4,KL,GATA6,TBX3,KLF4,P3H2,PID1,INPP5A,CASKIN2,CYP4B1,GHR,AHNAK,SYNC,GAB2,KANK2,TSPAN7,SPTAN1,VIPR1,ABHD6,TRPV2,ANOS1,LIMCH1,EML1,ID4"
"TF","Factor: ZNF138; motif: GCAGCRSCNSGSNCMGSGCS; match class: 1","TF:M13144_1","false","0.03551265275084271","1.4496168852308402","5521","188","79","20092","GRK5,CA4,NPR1,JAM2,DUOX1,FOXF1,TAL1,RAMP2,ACADL,CLDN5,KCNK3,EPAS1,FZD4,SASH1,ADARB1,ITIH5,SPOCK2,ADAMTSL3,TACC1,GPM6B,SLIT2,ARHGAP6,TNS1,ADAMTS8,FGFR4,STXBP6,SLIT3,SVEP1,LIMS2,RAI2,PPM1F,RGCC,TBX2,SEMA5A,SPTBN1,CLIC5,HEG1,GPX3,SESN1,PDZD2,MFAP4,CAV2,KLF2,PKNOX2,SYNM,PIP5K1B,GFOD1,LRRC32,RASL12,KANK3,PTPRB,HOXA5,REEP1,QKI,DENND3,PDLIM2,SLC27A3,ARRB1,VSTM4,WFS1,LMO2,KL,SNRK,GATA6,TBX3,P3H2,DPYSL2,PID1,INPP5A,WIF1,AHNAK,SYNC,GAB2,VIPR1,ABHD6,ANOS1,LIMCH1,EML1,ID4"
"HPA","Cerebral cortex; endothelial cells[High]","HPA:0100203","false","0.0025543099542886098","2.5927264041479354","419","118","16","10995","VWF,LDB2,RASIP1,CLDN5,CAV1,S1PR1,LIMS2,RGCC,SPTBN1,ADIRF,CAV2,CD34,ERG,KANK3,CASKIN2,SYNC"
"HPA","Endometrium; endothelial cells[≥Medium]","HPA:0640202","false","0.0026398261469893344","2.578424673845844","47","118","6","10995","PECAM1,VWF,CD93,CD34,FBLN5,DPYSL2"
"HPA","Colon; endothelial cells[High]","HPA:0130203","false","0.002671640220376895","2.5732220270443067","854","118","24","10995","CD36,PECAM1,VWF,LDB2,RASIP1,CAV1,S1PR1,CD93,DPEP2,SPTBN1,ADIRF,CAV2,PKNOX2,SYNM,CD34,ERG,KANK3,DNASE1L3,DPYSL2,PID1,INPP5A,SYNC,TSPAN7,VIPR1"
"HPA","Endometrium; endothelial cells[≥Low]","HPA:0640201","false","0.0033783841630010336","2.471290967439584","49","118","6","10995","PECAM1,VWF,CD93,CD34,FBLN5,DPYSL2"
"HPA","Endometrium; endothelial cells[High]","HPA:0640203","false","0.006389269414248606","2.194548798727365","33","118","5","10995","PECAM1,VWF,CD93,FBLN5,DPYSL2"
"HPA","Endometrium; smooth muscle cells[≥Low]","HPA:0640691","false","0.017355524931151528","1.7605622462245014","65","118","6","10995","PECAM1,FHL1,CD93,CD34,FBLN5,DPYSL2"
